,obs_id,exp_mjd,night,RA_deg,Dec_deg,obs_x_au,obs_y_au,obs_z_au,mag,name,Delta_au,r_au,obj_x_au,obj_y_au,obj_z_au,obj_dx/dt_au_p_day,obj_dy/dt_au_p_day,obj_dz/dt_au_p_day,theta_x_deg,theta_y_deg,naive_dec,naive_ra
1139364,16965559,59582.1729999993,59582,199.34002459180002,-19.864858167,-0.2119473864,0.9602515564,-7.80229e-05,22.6331796157,K09V1,3.1968145283999996,3.1312895539,-3.048878395,-0.3853893524,-0.6006578476,-0.0014284484,-0.009504673,0.0004817154,-0.43252780055300105,-0.1930586201025797,-0.06485816700000058,-0.4599754081999947
1158946,17218643,59582.1729999993,59582,200.500857831,-19.5909782318,-0.2119473864,0.9602515564,-7.80229e-05,22.07762556,K11B6,2.0022623596,2.011999657,-1.9788308729,0.08707178199999999,-0.35325557469999996,-0.0009730444,-0.011283328300000001,-0.0033009764000000003,0.6247619476484716,0.4009151664513366,0.2090217681999995,0.7008578309999791
1021523,15202341,59582.1729999993,59582,200.52110458080003,-19.3171967026,-0.2119473864,0.9602515564,-7.80229e-05,21.5026297084,n0399,2.6959669576999996,2.6443440897,-2.5946897612,-0.2127698608,-0.4635403911,0.0033421575,-0.0103020752,-0.0001576875,0.5515743769335867,0.6706082247806822,0.4828032974000003,0.7211045808000165
567383,8431105,59583.1729999993,59583,200.05327235,-20.8204427081,-0.2290008774,0.95632584,-7.73353e-05,21.4369610894,R1972,3.0304505801,2.9741363857999996,-2.8898336395,-0.3632574361,-0.6019907077000001,7.34274e-05,-0.010137715799999999,-0.0003980524,0.21124511397214224,-0.7967708307890422,-0.8142236784000012,-0.06227799440000581
566140,8411823,59583.1729999993,59583,199.79527429240002,-20.088157411300003,-0.2290008774,0.95632584,-7.73353e-05,21.116420671500002,R1350,3.2644902581,3.2047035276,-3.1137289742000003,-0.4422969494,-0.6157840399,0.0001382128,-0.0091810844,0.0021971895,-0.28724848416692006,-0.16827749317232346,-0.0819383816000041,-0.32027605199996856
488402,7225236,59583.1729999993,59583,200.0526363605,-20.6010983152,-0.2290008774,0.95632584,-7.73353e-05,20.5232084332,N3073,2.7788451318000003,2.7384618763,-2.6724600086000003,-0.2508985658,-0.5423844210000001,0.0010731069,-0.0104007353,-0.0036569296999999995,0.13761078480974476,-0.5866912251274704,-0.5948792855000029,-0.06291398389998903
518097,7748144,59583.1729999993,59583,199.47506748849997,-20.2602664065,-0.2290008774,0.95632584,-7.73353e-05,21.2208987024,O9941,3.010680246,2.9673639587,-2.8918144569,-0.3223233413,-0.582035801,9.232020000000001e-05,-0.0096534892,0.00010345100000000001,-0.5432558775868361,-0.42209239096372747,-0.25404737680000267,-0.640482855900018
499812,7448064,59583.1729999993,59583,200.8264994882,-19.880632980399998,-0.2290008774,0.95632584,-7.73353e-05,21.160032146,O0261,3.2231131885,3.1508864643,-3.0619834367000003,-0.4683840975,-0.5770262402,0.0022407117,-0.0083789357,0.0008567094,0.6595156849646003,0.32043927084039875,0.12558604930000072,0.7109491438000077
590051,8693365,59583.1729999993,59583,200.90054405580003,-20.1478618869,-0.2290008774,0.95632584,-7.73353e-05,20.937351022999998,S0432,2.4982082025,2.4675266958,-2.4200153566,-0.1536074952,-0.45674763939999996,0.0016314561,-0.011143040900000001,-0.0005773286,0.8225793860516541,0.08429761999289176,-0.1416428572000008,0.784993711400034
549558,8212648,59583.1729999993,59583,199.26084412630001,-19.7911589807,-0.2290008774,0.95632584,-7.73353e-05,20.7945466341,Q4925,1.7051232846000002,1.7889124525,-1.7436035931,0.2410998232,-0.3192571814,-0.0012282077,-0.0128432893,-0.0028894223999999997,-0.9116978366882633,-0.03690948308243675,0.2150600489999981,-0.8547062180999774
609982,9026119,59583.1729999993,59583,199.6934585079,-19.3590736825,-0.2290008774,0.95632584,-7.73353e-05,22.088025337399998,T1166,2.9826016632,2.9428141885000003,-2.8783737652999997,-0.3069764499,-0.5299861074000001,0.0013824967000000002,-0.0098731185,-0.0005677767,-0.6348488584418039,0.49638570369623436,0.6471453471999986,-0.4220918364999875
779201,11688058,59583.1729999993,59583,200.4743816111,-20.6065904935,-0.2290008774,0.95632584,-7.73353e-05,22.4305991068,b7035,3.9532744918000002,3.8539996818,-3.6955857747000005,-0.7846529231999999,-0.7617605393000001,0.0029925394,-0.0068796213,-0.0008288808,0.5546337152184057,-0.4753207121814855,-0.600371463800002,0.3588312667000082
631493,9397933,59583.1729999993,59583,200.11085123659998,-19.9934316802,-0.2290008774,0.95632584,-7.73353e-05,21.1797875189,U3160,2.3131951215,2.3107349856,-2.2702465445,-0.044032137,-0.4284133187,-0.0007554695,-0.012036815,-0.001116395,-0.008937934368818401,0.010894982653112353,0.012787349499998157,-0.004699107800007596
640232,9577888,59583.1729999993,59583,200.2413820754,-20.5740073697,-0.2290008774,0.95632584,-7.73353e-05,21.3697905497,U8965,2.7392575239999997,2.6987530532,-2.6351683442,-0.2406381559,-0.5303292542,-0.0009044725999999999,-0.010478831899999999,0.000740285,0.3142306822916869,-0.508468311020432,-0.5677883399999999,0.12583173100000522
693552,10405185,59583.1729999993,59583,200.6848897098,-20.0938719923,-0.2290008774,0.95632584,-7.73353e-05,21.2230175525,X5652,2.9402362607,2.8835926845,-2.8122689506,-0.3403596434,-0.5388927842,0.0036247602000000004,-0.009847714300000001,-0.0010228092999999998,0.5911175308425612,0.07586835855693047,-0.0876529626,0.5693393653999976
728036,10987179,59583.1729999993,59583,199.3417971607,-20.4364510636,-0.2290008774,0.95632584,-7.73353e-05,21.5660724154,Z4426,2.2993692054,2.3069871232,-2.2620387218,-0.017774475,-0.45282941109999997,-0.0024055031,-0.011780374599999999,-0.0001923875,-0.6144450111872509,-0.6270452186635096,-0.4302320339000012,-0.7737531836999949
732949,11079838,59583.1729999993,59583,199.5730656555,-20.707760716400003,-0.2290008774,0.95632584,-7.73353e-05,22.1614442728,Z7415,2.8837104812,2.8434773904000004,-2.7705427226999997,-0.278369815,-0.5761657206,-0.0017936541,-0.0095799888,-0.0011326154,-0.2972849494581023,-0.8214310039948095,-0.7015416867000042,-0.5424846889000037
765372,11536809,59583.1729999993,59583,200.94110753610002,-19.858863956300002,-0.2290008774,0.95632584,-7.73353e-05,21.8299769625,b2156,3.2852954166000004,3.2085700773,-3.114832287,-0.5008400725,-0.5847229999,0.0010076039999999998,-0.0091779661,0.0015743585,0.7657030360930641,0.37363957458947405,0.14735507339999643,0.8255571917000282
774309,11628724,59583.1729999993,59583,200.9538082711,-20.3264622857,-0.2290008774,0.95632584,-7.73353e-05,22.197432800599998,b5121,3.7219162536000003,3.6247304761000003,-3.4883414007,-0.7030878869,-0.6897917943,0.001215715,-0.0080500028,0.0021228255,0.9350337423524977,-0.0728518337201844,-0.32024325600000125,0.8382579267000096
474643,7081055,59583.1729999993,59583,199.9276331884,-20.498250031199998,-0.2290008774,0.95632584,-7.73353e-05,19.9764346547,M8422,2.5918726762,2.5666418859999998,-2.51139858,-0.1638854266,-0.5036559445000001,0.0020571167999999997,-0.011392986200000002,-0.0011514733,-0.01955606844501898,-0.5229078006747084,-0.4920310014999991,-0.18791715599999748
622725,9254713,59583.1729999993,59583,200.5450673254,-20.7872529655,-0.2290008774,0.95632584,-7.73353e-05,22.303756802800002,T8540,3.1750387693,3.1041374325,-3.0085612254000003,-0.4476631164,-0.6195371554,0.0006479476,-0.0087317641,-2.00664e-05,0.6843452093118148,-0.6296504108585308,-0.7810339358,0.4295169810000061
470868,7036446,59583.1729999993,59583,200.1141738771,-19.2340346565,-0.2290008774,0.95632584,-7.73353e-05,20.889666549,M6983,3.0697655388,3.0196974443999998,-2.9506381631,-0.3604247157,-0.531414255,0.0002334531,-0.0099300086,-0.0001867232,-0.2636235817412024,0.7360007224675876,0.7721843731999982,-0.0013764672999911909
336761,5070860,59583.1729999993,59583,200.51349891310002,-19.1620971133,-0.2290008774,0.95632584,-7.73353e-05,20.8421455203,G3577,3.2026509725,3.1403240387999998,-3.0623756384,-0.43447275659999995,-0.5428848329,0.0018234864000000002,-0.0094662347,0.0001298277,0.10599011946235735,0.9193714107493126,0.8441219163999989,0.3979485687000306
425532,6284944,59583.1729999993,59583,201.0937974365,-19.8828314997,-0.2290008774,0.95632584,-7.73353e-05,21.2360242047,K2741,2.8733999351999997,2.8156937823000003,-2.7500555794,-0.324630113,-0.5098441679,0.002612773,-0.0091439,0.0003238325,0.9251683722241575,0.39357419950052575,0.12338752999999869,0.9782470921000197
785916,11751639,59583.1729999993,59583,200.03331180930002,-19.3124718597,-0.2290008774,0.95632584,-7.73353e-05,22.4878225442,b9086,3.7013370829000003,3.6247597511,-3.5107075728,-0.6284587889,-0.6471901901,0.0008264044,-0.008106654599999999,0.0016703210999999998,-0.31647695376678064,0.6381360147229158,0.6937471699999982,-0.08223853509997525
52216,789450,59583.1729999993,59583,199.8645866689,-19.0912907378,-0.2290008774,0.95632584,-7.73353e-05,19.410540155699998,25467,3.0847693341,3.0385378319,-2.9706502137,-0.35382000469999997,-0.5317526378999999,0.0001109666,-0.0090220744,-0.00043134129999999996,-0.5583642864214281,0.7998120528518072,0.9149282918999972,-0.2509636755000031
72902,1139936,59583.1729999993,59583,200.8705792591,-20.5167183387,-0.2290008774,0.95632584,-7.73353e-05,19.9258145744,36773,2.5626351673,2.5253726678,-2.4716123604,-0.1854331511,-0.4839979316,0.0025565797,-0.0109828708,-0.0007250256,0.9160437784386307,-0.27929846186632606,-0.5104993090000001,0.7550289147000058
146633,2256060,59583.1729999993,59583,199.80676679119998,-20.950958308,-0.2290008774,0.95632584,-7.73353e-05,19.681252001300003,72777,2.9021743208,2.8559554876999997,-2.7789638037,-0.29905842,-0.5868611311,0.0022452025,-0.0093051795,0.00018003279999999997,0.012633012919175485,-0.9896228406224835,-0.9447392783000019,-0.3087835532000156
149745,2298189,59583.1729999993,59583,199.94162633099998,-20.7404269783,-0.2290008774,0.95632584,-7.73353e-05,21.2797294581,74136,3.1492921788,3.0890028542000003,-2.9976087766000004,-0.4089132582,-0.6237549223,0.0011713573,-0.0087605532,7.60484e-05,0.07498359590162726,-0.7508392384026338,-0.7342079486000017,-0.1739240134000113
154538,2352966,59583.1729999993,59583,200.534257072,-19.3344913369,-0.2290008774,0.95632584,-7.73353e-05,20.3329653842,75903,2.709747305,2.673955195,-2.6234632319,-0.2234157241,-0.4664359227,0.00032325759999999996,-0.0103718174,-0.0013330546,0.1853636577052466,0.7606682111269695,0.6717276927999976,0.4187067276000107
175198,2602733,59583.1729999993,59583,200.67151201400003,-20.607944215499998,-0.2290008774,0.95632584,-7.73353e-05,20.425694461,83960,3.1090671103,3.0405814232,-2.951766582,-0.4214927189,-0.5954438046,0.0034432974,-0.0084088546,0.0018936463,0.7496145728931639,-0.42218410786698224,-0.6017251857999995,0.5559616696000376
227598,3428139,59583.1729999993,59583,199.49590097689997,-19.5012499133,-0.2290008774,0.95632584,-7.73353e-05,20.7460393935,B0586,3.0292250252999997,2.9890539799,-2.9207357774,-0.3202606307,-0.5487980885,0.0013836631,-0.0093972947,0.000373446,-0.7801855291940016,0.30493231022085504,0.5049691163999981,-0.619649367500017
239297,3568569,59583.1729999993,59583,199.7335031718,-19.1640736902,-0.2290008774,0.95632584,-7.73353e-05,20.8686499786,B5116,3.4892779868,3.426181691,-3.3313533862,-0.5203243058,-0.6083323208,0.0018175849,-0.0084115711,-0.0002527096,-0.6623032664108763,0.6929366166777401,0.8421453395,-0.38204717259998233
308187,4630040,59583.1729999993,59583,200.4167249873,-19.190259522,-0.2290008774,0.95632584,-7.73353e-05,22.009300266300002,E9357,2.6158988222,2.5891820663,-2.5443413437999998,-0.1764274011,-0.4461661914,-0.000234112,-0.0101013437,-0.00023414509999999998,0.019969804379082978,0.8646691531444111,0.815959507699997,0.3011746429000084
329765,4978046,59583.1729999993,59583,200.5756103489,-20.358418095999998,-0.2290008774,0.95632584,-7.73353e-05,21.2017367925,G0583,2.7657952122000005,2.7198040418000002,-2.6566185684,-0.26251777530000003,-0.5203808466,0.00319751,-0.0093804852,-0.0001639706,0.5717568692688247,-0.20875259849805117,-0.352199066299999,0.46006000450000784
340085,5114446,59583.1729999993,59583,199.5803221248,-19.2987874943,-0.2290008774,0.95632584,-7.73353e-05,21.2386738489,G4983,2.9413277604,2.905900356,-2.8445177377999995,-0.2839128722,-0.5218900263,-0.001166129,-0.0094208843,0.0005269362,-0.7665911755295128,0.5211035799416146,0.7074315353999978,-0.5352282195999862
355975,5337429,59583.1729999993,59583,199.8430224282,-19.286265111800002,-0.2290008774,0.95632584,-7.73353e-05,21.8745246343,H2176,3.1393914658999997,3.0895751271,-3.0162730398,-0.3789751239,-0.5513159449,0.0016481565,-0.0086979325,-0.0006727297,-0.5127357285025921,0.608443184645259,0.7199539178999963,-0.27252791620000494
360382,5399026,59583.1729999993,59583,200.8725514577,-20.341132846500003,-0.2290008774,0.95632584,-7.73353e-05,21.5025940618,H4163,3.0073886074000002,2.9427579194,-2.8637959242,-0.3812882703,-0.559567987,-0.00018018909999999999,-0.009466354100000001,-4.56782e-05,0.8594902568859006,-0.10956952820441428,-0.33491381680000387,0.7570011133000207
401409,5995125,59583.1729999993,59583,199.3745234477,-19.6026798433,-0.2290008774,0.95632584,-7.73353e-05,20.7903319674,J3392,2.451196531,2.4501449447,-2.4073649735,-0.073615405,-0.4498721004,-0.0021729719,-0.010946156399999999,0.0001307399,-0.8645588714996806,0.1741060280635124,0.40353918639999975,-0.7410268966999922
421378,6237514,59583.1729999993,59583,200.63706805200002,-20.2279407278,-0.2290008774,0.95632584,-7.73353e-05,20.8269282916,K1211,2.3499451665,2.3350549888,-2.2925202656,-0.0798921049,-0.43640564130000004,0.0010330953,-0.011718281499999999,-0.00122931,0.5888061885919154,-0.06627619798858972,-0.22172169810000142,0.5215177076000259
425359,6282092,59583.1729999993,59583,199.76253478669997,-19.248923401099997,-0.2290008774,0.95632584,-7.73353e-05,20.8654658546,K2649,2.7279599381,2.7030672589,-2.6527658858,-0.20036987899999997,-0.4788085976,0.0014418704999999998,-0.0106573579,0.002647521,-0.6046691076498344,0.6207764119975437,0.7572956286000014,-0.3530155577000187
444547,6669065,59583.1729999993,59583,199.59367452840002,-19.4562612985,-0.2290008774,0.95632584,-7.73353e-05,21.266501796900002,L5132,1.9797936343,2.0228343784000002,-1.9876459299,0.119664343,-0.3560941233,-0.0016921536999999999,-0.0109706405,0.0038268102,-0.6996174103404905,0.37557008015647114,0.5499577311999992,-0.5218758159999766
792490,11848266,59583.1729999993,59583,200.4612008724,-20.658145591,-0.2290008774,0.95632584,-7.73353e-05,21.3651883118,c2203,3.3150371175999997,3.2396005874,-3.1351869633,-0.5037399167000001,-0.6417637942000001,0.0015768243,-0.0093966542,0.0005289316,0.5587858467103877,-0.5285237453885953,-0.6519265613000016,0.3456505280000215
799399,11946071,59583.1729999993,59583,199.42141146400002,-19.4260666124,-0.2290008774,0.95632584,-7.73353e-05,22.484768222,c5358,1.9895405172999998,2.0340910293,-1.9985165766,0.120709767,-0.3590083018,-0.0015109415,-0.0109022345,-0.0035639044,-0.8789211938532815,0.3548831776934351,0.580152417299999,-0.6941388803999757
1548314,22971469,59583.1729999993,59583,199.49986147220002,-20.13830395,-0.2290008774,0.95632584,-7.73353e-05,23.459128259299998,K16B2,2.1000935581,2.1268872677,-2.0876113915,0.0648655553,-0.4016473424,-0.0005303811,-0.0109509159,-0.002725492,-0.5600768530429022,-0.2990703063650471,-0.1320849203000023,-0.6156888721999678
1305675,19328659,59583.1729999993,59583,199.63953609720002,-19.165346183900002,-0.2290008774,0.95632584,-7.73353e-05,23.320482036599998,K16AM,3.0915322453,3.0479183346,-2.9793057468,-0.34788134740000004,-0.5408530388,0.0005051205,-0.0095980148,-0.0014322839000000002,-0.7542062215760555,0.6646466971772862,0.8408728457999963,-0.47601424719997
1367315,20253668,59583.1729999993,59583,200.6687539202,-20.4203004706,-0.2290008774,0.95632584,-7.73353e-05,20.1481458879,K05EB,2.3652496006,2.3474542713999997,-2.3029458164,-0.0897632374,-0.4460097353,0.0028826406,-0.012133276399999999,-0.001485327,0.6844039241170176,-0.24236586597661325,-0.4140814409000022,0.553203575800012
1400675,20691016,59583.1729999993,59583,199.776016207,-20.223308141700002,-0.2290008774,0.95632584,-7.73353e-05,21.9981722052,K07W0,2.1912948584,2.2040643986000004,-2.1639378495,0.0167177341,-0.4183220938,-0.0025975860000000003,-0.012297418899999999,-0.0001171493,-0.26063550050910655,-0.3025720439980103,-0.21708911200000358,-0.33953413739999405
1400887,20693713,59583.1729999993,59583,200.2150257937,-19.8542684909,-0.2290008774,0.95632584,-7.73353e-05,23.848247274400002,K07W5,3.1219339293,3.0640452713,-2.9844926057,-0.396354665,-0.5692805027000001,-2.35098e-05,-0.008940159599999999,0.0005590272,0.0466770545054048,0.17323152224907393,0.15195053879999776,0.09947544930000163
1413369,20843505,59583.1729999993,59583,199.5402042302,-19.4117567517,-0.2290008774,0.95632584,-7.73353e-05,22.811723319200002,K08YA,2.2615665629,2.2756572530000003,-2.2391613230000003,0.0027869878,-0.4059122263,-0.0006034483,-0.012017246899999999,-0.0005775098000000001,-0.7673016747894646,0.40247884087423025,0.5944622779999982,-0.5753461141999878
1424351,21007867,59583.1729999993,59583,200.15926745189998,-20.0893787792,-0.2290008774,0.95632584,-7.73353e-05,21.0462850742,K10B5,2.1603535134,2.1713892657,-2.1336192946,0.019627663899999998,-0.4027589896,0.0012303108,-0.0118396771,-0.0019615921,0.07105345787526988,-0.06720270574249353,-0.08315974950000182,0.043717107499986696
1424857,21017446,59583.1729999993,59583,199.9484353469,-20.5960304328,-0.2290008774,0.95632584,-7.73353e-05,22.603834960700002,K10B9,3.345077003,3.2763955413,-3.172397425,-0.4919017721,-0.6547480181,-0.0004458379,-0.0084266434,0.0032361894,0.03354107906752982,-0.6106957949617178,-0.5898114031000006,-0.16711499749999348
1436824,21247156,59583.1729999993,59583,200.61614323939997,-20.7818466253,-0.2290008774,0.95632584,-7.73353e-05,1.4359197322,K10K5,2.1105388153,2.1162127003999998,-2.075859619,0.0210031666,-0.41075771759999996,0.0004650622,-0.010821147,-0.0050356705,0.7526738015099628,-0.6049157541363259,-0.7756275955999996,0.5005928949999827
1303413,19314182,59583.1729999993,59583,200.5454709705,-19.5997215303,-0.2290008774,0.95632584,-7.73353e-05,22.693998346,K16AH,3.2494831351999998,3.1819053756,-3.0954948566000002,-0.46294314340000003,-0.5728150296,0.0018475770000000002,-0.0091915583,0.0002637578,0.2866066127261027,0.510240439935038,0.40649749940000035,0.4299206260999995
1438114,21268143,59583.1729999993,59583,200.7124591723,-20.487370913,-0.2290008774,0.95632584,-7.73353e-05,21.6197736108,K10KC,2.7812251586000003,2.7314550532,-2.6659230794,-0.2762892311,-0.5266546335,0.00047375550000000003,-0.010065624,0.0023080935,0.7499423295209038,-0.29478573599237207,-0.4811518833000008,0.5969088278999948
1442034,21328159,59583.1729999993,59583,199.57167362459998,-19.229397854400002,-0.2290008774,0.95632584,-7.73353e-05,21.2147955134,K10M6,2.0701887053,2.1043964157,-2.0707529575,0.0843533355,-0.36517253200000005,-0.0007074939,-0.0117644059,-0.002849047,-0.7988691610025823,0.5843903751764383,0.7768211752999967,-0.5438767198000107
1444900,21381076,59583.1729999993,59583,200.47136262939998,-20.3592402169,-0.2290008774,0.95632584,-7.73353e-05,4.9578360558,K10O1,4.7867533623,4.6673840213,-4.4333117303,-1.1461250239,-0.9036692612999999,0.0023616949,-0.0063532584,-0.0018002757999999999,0.46915352772145547,-0.23854115856905145,-0.3530211872000031,0.35581228499998474
